# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 2259       1.598422832408e-11       9.985673677924e-13      -1.064833303772e-12       0.000000000000e+00 
 2260       1.597120809034e-11       9.953480068120e-13      -1.079026217588e-12       0.000000000000e+00 
 2261       1.595919727267e-11       9.920329918311e-13      -1.093008738945e-12       0.000000000000e+00 
 2262       1.594817579825e-11       9.886238946270e-13      -1.106778146383e-12       0.000000000000e+00 
 2263       1.593812351596e-11       9.851222931778e-13      -1.120331710417e-12       0.000000000000e+00 
 2264       1.592902019632e-11       9.815297716697e-13      -1.133666693517e-12       0.000000000000e+00 
 2265       1.592084553139e-11       9.778479205038e-13      -1.146780350109e-12       0.000000000000e+00 
 2266       1.591357913468e-11       9.740783363033e-13      -1.159669926562e-12       0.000000000000e+00 
 2267       1.590720054108e-11       9.702226219206e-13      -1.172332661181e-12       0.000000000000e+00 
 2268       1.590168920673e-11       9.662823864444e-13      -1.184765784199e-12       0.000000000000e+00 
 2269       1.589702450899e-11       9.622592452069e-13      -1.196966517768e-12       0.000000000000e+00 
 2270       1.589318574630e-11       9.581548197905e-13      -1.208932075950e-12       0.000000000000e+00 
 2271       1.589015213810e-11       9.539707380352e-13      -1.220659664713e-12       0.000000000000e+00 
 2272       1.588790282475e-11       9.497086340457e-13      -1.232146481916e-12       0.000000000000e+00 
 2273       1.588641686746e-11       9.453701481981e-13      -1.243389717306e-12       0.000000000000e+00 
 2274       1.588567324816e-11       9.409569271476e-13      -1.254386552509e-12       0.000000000000e+00 
 2275       1.588565086945e-11       9.364706238351e-13      -1.265134161020e-12       0.000000000000e+00 
 2276       1.588632855446e-11       9.319128974943e-13      -1.275629708194e-12       0.000000000000e+00 
 2277       1.588768504682e-11       9.272854136590e-13      -1.285870351242e-12       0.000000000000e+00 
 2278       1.588969901055e-11       9.225898441701e-13      -1.295853239217e-12       0.000000000000e+00 
 2279       1.589234902994e-11       9.178278671826e-13      -1.305575513012e-12       0.000000000000e+00 
 2280       1.589561360950e-11       9.130011671728e-13      -1.315034305346e-12       0.000000000000e+00 
 2281       1.589947117384e-11       9.081114349453e-13      -1.324226740759e-12       0.000000000000e+00 
 2282       1.590390006763e-11       9.031603676401e-13      -1.333149935603e-12       0.000000000000e+00 
 2283       1.590887855545e-11       8.981496687396e-13      -1.341800998034e-12       0.000000000000e+00 
 2284       1.591438482173e-11       8.930810480759e-13      -1.350177028003e-12       0.000000000000e+00 
 2285       1.592039697066e-11       8.879562218377e-13      -1.358275117247e-12       0.000000000000e+00 
 2286       1.592689302612e-11       8.827769125772e-13      -1.366092349285e-12       0.000000000000e+00 
 2287       1.593385093155e-11       8.775448492178e-13      -1.373625799404e-12       0.000000000000e+00 
 2288       1.594124854988e-11       8.722617670605e-13      -1.380872534653e-12       0.000000000000e+00 
 2289       1.594906366347e-11       8.669294077914e-13      -1.387829613837e-12       0.000000000000e+00 
 2290       1.595727397395e-11       8.615495194884e-13      -1.394494087506e-12       0.000000000000e+00 
 2291       1.596585710220e-11       8.561238566289e-13      -1.400862997948e-12       0.000000000000e+00 
 2292       1.597479058825e-11       8.506541800963e-13      -1.406933379179e-12       0.000000000000e+00 
 2293       1.598405189114e-11       8.451422571871e-13      -1.412702256937e-12       0.000000000000e+00 
 2294       1.599361838889e-11       8.395898616186e-13      -1.418166648672e-12       0.000000000000e+00 
 2295       1.600346737838e-11       8.339987735351e-13      -1.423323563541e-12       0.000000000000e+00 
 2296       1.601357607527e-11       8.283707795158e-13      -1.428170002393e-12       0.000000000000e+00 
 2297       1.602392161392e-11       8.227076725812e-13      -1.432702957769e-12       0.000000000000e+00 
 2298       1.603448104726e-11       8.170112522006e-13      -1.436919413888e-12       0.000000000000e+00 
 2299       1.604523235140e-11       8.112833098730e-13      -1.440817167928e-12       0.000000000000e+00 
 2300       1.605615744646e-11       8.055255857540e-13      -1.444397299608e-12       0.000000000000e+00 
 2301       1.606723919478e-11       7.997398117668e-13      -1.447661717315e-12       0.000000000000e+00 
 2302       1.607846039793e-11       7.939277260102e-13      -1.450612338257e-12       0.000000000000e+00 
 2303       1.608980379669e-11       7.880910727646e-13      -1.453251088472e-12       0.000000000000e+00 
 2304       1.610125207093e-11       7.822316024996e-13      -1.455579902841e-12       0.000000000000e+00 
 2305       1.611278783960e-11       7.763510718804e-13      -1.457600725094e-12       0.000000000000e+00 
 2306       1.612439366061e-11       7.704512437743e-13      -1.459315507823e-12       0.000000000000e+00 
 2307       1.613605203081e-11       7.645338872580e-13      -1.460726212492e-12       0.000000000000e+00 
 2308       1.614774538589e-11       7.586007776239e-13      -1.461834809450e-12       0.000000000000e+00 
 2309       1.615945610033e-11       7.526536963871e-13      -1.462643277934e-12       0.000000000000e+00 
 2310       1.617116648732e-11       7.466944312920e-13      -1.463153606088e-12       0.000000000000e+00 
 2311       1.618285879872e-11       7.407247763192e-13      -1.463367790969e-12       0.000000000000e+00 
 2312       1.619451522495e-11       7.347465316921e-13      -1.463287838555e-12       0.000000000000e+00 
 2313       1.620611789498e-11       7.287615038838e-13      -1.462915763762e-12       0.000000000000e+00 
 2314       1.621764887621e-11       7.227715056238e-13      -1.462253590449e-12       0.000000000000e+00 
 2315       1.622909017445e-11       7.167783559045e-13      -1.461303351429e-12       0.000000000000e+00 
 2316       1.624042373380e-11       7.107838799887e-13      -1.460067088481e-12       0.000000000000e+00 
 2317       1.625163143665e-11       7.047899094152e-13      -1.458546852362e-12       0.000000000000e+00 
 2318       1.626269510355e-11       6.987982820067e-13      -1.456744702812e-12       0.000000000000e+00 
 2319       1.627359649319e-11       6.928108418759e-13      -1.454662708569e-12       0.000000000000e+00 
 2320       1.628431730229e-11       6.868294394322e-13      -1.452302947378e-12       0.000000000000e+00 
 2321       1.629483916560e-11       6.808559313890e-13      -1.449667506000e-12       0.000000000000e+00 
 2322       1.630514365575e-11       6.748921807698e-13      -1.446758480225e-12       0.000000000000e+00 
 2323       1.631521228326e-11       6.689400569154e-13      -1.443577974880e-12       0.000000000000e+00 
 2324       1.632502649641e-11       6.630014354906e-13      -1.440128103842e-12       0.000000000000e+00 
 2325       1.633456768122e-11       6.570781984908e-13      -1.436410990044e-12       0.000000000000e+00 
 2326       1.634381716137e-11       6.511722342486e-13      -1.432428765491e-12       0.000000000000e+00 
 2327       1.635275619812e-11       6.452854374411e-13      -1.428183571266e-12       0.000000000000e+00 
 2328       1.636136599026e-11       6.394197090961e-13      -1.423677557541e-12       0.000000000000e+00 
 2329       1.636962767404e-11       6.335769565993e-13      -1.418912883590e-12       0.000000000000e+00 
 2330       1.637752232310e-11       6.277590937006e-13      -1.413891717798e-12       0.000000000000e+00 
 2331       1.638503094838e-11       6.219680405212e-13      -1.408616237668e-12       0.000000000000e+00 
 2332       1.639213449813e-11       6.162057235603e-13      -1.403088629837e-12       0.000000000000e+00 
 2333       1.639881385775e-11       6.104740757016e-13      -1.397311090082e-12       0.000000000000e+00 
 2334       1.640504984977e-11       6.047750362204e-13      -1.391285823335e-12       0.000000000000e+00 
 2335       1.641082323380e-11       5.991105507901e-13      -1.385015043688e-12       0.000000000000e+00 
 2336       1.641611470642e-11       5.934825714893e-13      -1.378500974405e-12       0.000000000000e+00 
 2337       1.642090490116e-11       5.878930568079e-13      -1.371745847935e-12       0.000000000000e+00 
 2338       1.642517668122e-11       5.823438019907e-13      -1.364752302804e-12       0.000000000000e+00 
 2339       1.642892203361e-11       5.768359288914e-13      -1.357524576986e-12       0.000000000000e+00 
 2340       1.643213521807e-11       5.713703929374e-13      -1.350067322025e-12       0.000000000000e+00 
 2341       1.643481047815e-11       5.659481525059e-13      -1.342385206852e-12       0.000000000000e+00 
 2342       1.643694204117e-11       5.605701689277e-13      -1.334482917800e-12       0.000000000000e+00 
 2343       1.643852411826e-11       5.552374064900e-13      -1.326365158625e-12       0.000000000000e+00 
 2344       1.643955090425e-11       5.499508324389e-13      -1.318036650529e-12       0.000000000000e+00 
 2345       1.644001657776e-11       5.447114169833e-13      -1.309502132170e-12       0.000000000000e+00 
 2346       1.643991530111e-11       5.395201332972e-13      -1.300766359691e-12       0.000000000000e+00 
 2347       1.643924122033e-11       5.343779575233e-13      -1.291834106733e-12       0.000000000000e+00 
 2348       1.643798846513e-11       5.292858687754e-13      -1.282710164454e-12       0.000000000000e+00 
 2349       1.643615114892e-11       5.242448491421e-13      -1.273399341551e-12       0.000000000000e+00 
 2350       1.643372336875e-11       5.192558836894e-13      -1.263906464279e-12       0.000000000000e+00 
 2351       1.643069920533e-11       5.143199604637e-13      -1.254236376468e-12       0.000000000000e+00 
 2352       1.642707272297e-11       5.094380704952e-13      -1.244393939542e-12       0.000000000000e+00 
 2353       1.642283796961e-11       5.046112078006e-13      -1.234384032540e-12       0.000000000000e+00 
 2354       1.641798897679e-11       4.998403693862e-13      -1.224211552133e-12       0.000000000000e+00 
 2355       1.641251975962e-11       4.951265552511e-13      -1.213881412647e-12       0.000000000000e+00 
 2356       1.640642431676e-11       4.904707683898e-13      -1.203398546076e-12       0.000000000000e+00 
 2357       1.639969663044e-11       4.858740147959e-13      -1.192767902106e-12       0.000000000000e+00 
 2358       1.639233066640e-11       4.813373034644e-13      -1.181994448132e-12       0.000000000000e+00 
 2359       1.638432037392e-11       4.768616463954e-13      -1.171083169279e-12       0.000000000000e+00 
 2360       1.637565968575e-11       4.724480585965e-13      -1.160039068418e-12       0.000000000000e+00 
 2361       1.636634251813e-11       4.680975580865e-13      -1.148867166186e-12       0.000000000000e+00 
 2362       1.635636277078e-11       4.638111658977e-13      -1.137572501008e-12       0.000000000000e+00 
 2363       1.634571432685e-11       4.595899060795e-13      -1.126160129113e-12       0.000000000000e+00 
 2364       1.633439105295e-11       4.554348057013e-13      -1.114635124553e-12       0.000000000000e+00 
 2365       1.632238679907e-11       4.513468948553e-13      -1.103002579224e-12       0.000000000000e+00 
 2366       1.630969539864e-11       4.473272066598e-13      -1.091267602884e-12       0.000000000000e+00 
 2367       1.629631066845e-11       4.433767772621e-13      -1.079435323172e-12       0.000000000000e+00 
 2368       1.628222640868e-11       4.394966458415e-13      -1.067510885627e-12       0.000000000000e+00 
 2369       1.626743640284e-11       4.356878546124e-13      -1.055499453709e-12       0.000000000000e+00 
 2370       1.625193441779e-11       4.319514488273e-13      -1.043406208814e-12       0.000000000000e+00 
 2371       1.623571420371e-11       4.282884767800e-13      -1.031236350297e-12       0.000000000000e+00 
 2372       1.621876949409e-11       4.246999898082e-13      -1.018995095490e-12       0.000000000000e+00 
 2373       1.620109400570e-11       4.211870422971e-13      -1.006687679719e-12       0.000000000000e+00 
 2374       1.618268143859e-11       4.177506916819e-13      -9.943193563261e-13       0.000000000000e+00 
 2375       1.616352547607e-11       4.143919984511e-13      -9.818953966876e-13       0.000000000000e+00 
 2376       1.614361978468e-11       4.111120261496e-13      -9.694210902318e-13       0.000000000000e+00 
 2377       1.612296013889e-11       4.079116320120e-13      -9.569015874355e-13       0.000000000000e+00 
